0297b4da4037db77fdececf60cf309fc;d8817f4897c84558b921b62cb184c9eb;green_areas;areeverdi.3817;FIRENZE;VIALE CORSICA;VIALE CORSICA;RT04801703714TO;43.79136318;11.24069975
038565b528f5926a01a546b62d2252a1;db8d0073f46d47df8ebd3e479293696b;green_areas;areeverdi.507;FIRENZE;VIA DEL CARAVAGGIO;VIA DEL CARAVAGGIO;RT04801706973TO;43.76869029;11.20444094
0394cb8e0cf0d747693ee42d0fc9c1d6;7999404604db4299b8406ca57dfc7aa3;green_areas;areeverdi.966;FIRENZE;VIA DEGLI ACERI;VIA DEGLI ACERI;RT04801702388TO;43.77632361;11.2169934
0397de9fcc0c7b1d171a42fef4080579;3954237dc70a48ae95984d1e5cddad8c;green_areas;areeverdi.260;FIRENZE;PONTE GIOVANNI DA VERRAZZANO;PONTE GIOVANNI DA VERRAZZANO;RT04801702054TO;43.76429702;11.28210283
03a54be51e0a7aaea80342ac45f91826;062ef517d18544499165c4cb9eb4ec7a;green_areas;areeverdi.3777;FIRENZE;VIA SIMONE MARTINI;VIA SIMONE MARTINI;RT04801703599TO;43.77633123;11.19360724
0421efed8c6e1aa03ecda533bf1f09b5;d34649b9156a4c62aa9afb139b92045d;green_areas;areeverdi.1159;FIRENZE;VIA VERSILIA;VIA VERSILIA;RT04801707279TO;43.79449457;11.22014756
042e05bb301c9a631eefcfca6a864359;6a1aebf6cd85402bb23afc1b146ee944;green_areas;areeverdi.3975;FIRENZE;VIA PALAGIO DEGLI SPINI;VIA DEL PALAGIO DEGLI SPINI;RT04801706961TO;43.80061836;11.20150171
050974b3789215cb3ef505d05512ad87;1027a2f59bd24f12917bff2f902a3054;green_areas;areeverdi.567;FIRENZE;VIA DI SAN FELICE A EMA;VIA SAN FELICE A EMA;RT04801707450TO;43.74932939;11.24672802
05850ee05705ec75748a99cc28f793ca;58451a9c29644b41a4c3402588944743;green_areas;areeverdi.943;FIRENZE;VIA GIUSTO D'ANDREA;VIA GIUSTO D'ANDREA;RT04801703175TO;43.76973852;11.21025553
061d9350cb45d957160b736a2c751b23;083fdfae158642b6b1e1b74c6bb9514b;green_areas;areeverdi.13;FIRENZE;VIA TRENTO;VIA TRENTO;RT04801703630TO;43.78831119;11.26047629
064eaeacffb77d878aa99da57ef39769;552ee4bfec224a9caf38a8e19b668689;green_areas;areeverdi.1095;FIRENZE;VIA SAN GALLO;VIA SAN GALLO;RT04801703536TO;43.78025643;11.25922011
06a6dd4aa7a6dccfd51d6721eb9b33b7;e14f6f6653c24b8c818db8fe395f884a;green_areas;areeverdi.5654;FIRENZE;VIA DI MANTIGNANO;VIA DEI POZZI DI MANTIGNANO;RT04801702439TO;43.78335302;11.17644914
06a6eb1ced94491913cf58512ece0997;c6ce351d1f4b40a19d3444e8966d7a18;green_areas;areeverdi.3740;FIRENZE;VIA DI SAN NICCOLÒ;VIA DI SAN NICCOLO;RT04801702842TO;43.76422244;11.2602325
06b52cbab3322e55891d7ee6a51046fa;694c313e7da446e49336fd788a27761f;green_areas;areeverdi.6246;FIRENZE;VIA VOLTERRANA;VIA VOLTERRANA;RT04801703695TO;43.73256974;11.21737833
06ee0c6606674c3bd49b328c5b7f465a;06574b6bdb594036a29b7ccabdffe684;green_areas;areeverdi.2869;FIRENZE;VIA LIVENZA;VIA LIVENZA;RT04801707459TO;43.7518908;11.30543298
076bc4600fe5194e8bda3cb6dd35f8a4;4d1b2f6e46bb442f959727aa0ba19cae;green_areas;areeverdi.4075;FIRENZE;VIA GUBBIO;VIA GUBBIO;RT04801703185TO;43.78123947;11.19796468
0829a4d5e053d1a65290a16e289d4d48;6618b114abdf4c73a7d8899fb78b1e67;green_areas;areeverdi.908;FIRENZE;LUNGARNO ALDO MORO;LUNGARNO ALDO MORO;RT04801701873TO;43.76659704;11.28987764
084c685adadef0f87e1c2d856c6a124c;41d3d1bf1aee4029bee1cb1042e41f11;green_areas;areeverdi.8594;FIRENZE;VIA LUIGI PIRANDELLO;VIA LUIGI PIRANDELLO;RT04801703292TO;43.78069264;11.29898008
0899c73ffada84a7cae59d41151d174b;8cbfb801e3da4ebd98e05f77367b42eb;green_areas;areeverdi.1130;FIRENZE;VIA ALESSANDRO ALLORI;VIA ALESSANDRO ALLORI;RT04801702085TO;43.79759563;11.21143468
08a16f2f24e30ec21f80c0775c8e2925;f8246ef70b8d490a8b8841cecce83cde;green_areas;areeverdi.931;FIRENZE;VIA DEI MELOGRANI;VIA DEI MELOGRANI;RT04801702434TO;43.77742707;11.22014163
08ea9e670a8b9b52884b1e87fd7ef5ef;22806240833842478cf0922dc9ffb22c;green_areas;areeverdi.572;FIRENZE;VIA MICHELE AMARI;VIA MICHELE AMARI;RT04801703362TO;43.77843316;11.28762134
0901cb661583e80948f1f57c4868a344;8ce1c8dcc05d4c8a88ecf05f4a06993a;green_areas;areeverdi.11453;FIRENZE;VIA GIUSEPPE GIUSTI;VIA GIUSEPPE GIUSTI;RT04801703158TO;43.77688127;11.26456388
091d933f850520c454477ecdb41de338;9c50c1f00eae463e94b3bed4f7c73e80;green_areas;areeverdi.984;FIRENZE;VIA AMEDEO MODIGLIANI;VIA AMEDEO MODIGLIANI;RT04801702103TO;43.77853709;11.21027954
097d00416ff17d7c4940d2f92ab3930f;26dca1e1f3bd45fb91ce5fc84c15ef28;green_areas;areeverdi.576;FIRENZE;VIA ANTONIO COCCHI;VIA ANTONIO COCCHI;RT04801702126TO;43.78471903;11.28509343
09a4876ad5e8470375783c282ed980c1;6f7e1761d2e34caea375e60f37db1f14;green_areas;areeverdi.1074;FIRENZE;VIA SOLFERINO;VIA SOLFERINO;RT04801703604TO;43.77559147;11.23928247
0a22729f63480fca3a187e157c3cf6d7;4a318d284c344a0fab6cb7f02f73b528;green_areas;areeverdi.6795;FIRENZE;VIA ENRICO DE NICOLA;VIA ENRICO DE NICOLA;RT04801707986TO;43.74954571;11.30641301
0a23d8c6d92e7435a7a7311fd877f22c;0376443137b74cc682d02c9462efcfcb;green_areas;areeverdi.848;FIRENZE;VIA DEL CAMPO D'ARRIGO;VIA DEL CAMPO D'ARRIGO;RT04801702465TO;43.78202646;11.27398929
0a29677307e2d9cc17b9d309e0f15934;27053c6658974dab8a141cafa11eefa2;green_areas;areeverdi.704;FIRENZE;LUNGARNO G. PECORI GIRALDI;LUNGARNO GUGLIELMO PECORI GIRALDI;RT04801702368TO;43.76587621;11.27120915
0a2c69eef67ab02e387ce857d6ae1eba;5d5e562e944640499b48754801922f16;green_areas;areeverdi.1217;FIRENZE;VIA MADDALENA UMBERTO;VIA UMBERTO MADDALENA;RT04801703643TO;43.7959939;11.23055063
0a9328ab1bb5ddf8f0afddf5b92ddfbf;10015a4c90184aeeb378f634ef79f599;green_areas;areeverdi.5434;FIRENZE;VIA MARCO POLO;VIA MARCO POLO;RT04801703326TO;43.76472859;11.30439874
0aaaa818572292c28dcfd2c4d9474fdf;14347f4ea2fd4994aec6aff34dd3301e;green_areas;areeverdi.588;FIRENZE;PIAZZA PAOLO UCCELLO;PIAZZA PAOLO UCCELLO;RT04801701996TO;43.77512462;11.22840783
0b1ddbaba2cc599be47e14a9e4850b0f;05e0929e417147d0afa488d409e8fdb8;green_areas;areeverdi.1220;FIRENZE;VIA GIOVAN FILIPPO MARITI;VIA GIOVAN FILIPPO MARITI;RT04801703088TO;43.7941902;11.23719017
0b2690980c7a08f66faee1d73662a5d9;df0971bafdc74350920eddb309b2d3c1;green_areas;areeverdi.85;FIRENZE;VIA PISTOIESE;VIA PISTOIESE;RT04801703472TO;43.79409819;11.19658645
0b3493d2ee7df114057062a8466ff6ba;e24af1309dbc44bb82ed14c8ce7c3acd;green_areas;areeverdi.634;FIRENZE;VIA ANTONIO DEL POLLAIOLO;VIA ANTONIO DEL POLLAIOLO;RT04801702129TO;43.77079041;11.21189498
0c22bb9516065454af23ec9f071276e9;5a9faab260f14c65a00e1be9bebe46aa;green_areas;areeverdi.3788;FIRENZE;VIA ALESSANDRO FEI;VIA ALESSANDRO FEI;RT04801706839TO;43.76638685;11.19937542
0cf1e54bd8a88e4bd1eca88813ebd6da;95ffac2896294090b03322f550478d54;green_areas;areeverdi.513;FIRENZE;VIA FRANCESCO PAOLO MICHETTI;VIA FRANCESCO PAOLO MICHETTI;RT04801703013TO;43.78019738;11.20749517
0cfaace90ff016e042fdf3be0a0e7873;7c8a023894dc4373b6f163b8a9b84670;green_areas;areeverdi.4293;FIRENZE;VIA SIMONE MARTINI;VIA SIMONE MARTINI;RT04801703599TO;43.77652984;11.19348352
0d2d7fe20c2e6ed43987208f8ceeebc5;4d4fb433c8be4df5bf91c93a1cea2d68;green_areas;areeverdi.256;FIRENZE;VIA DELL'ERTA CANINA;ERTA CANINA;RT04801702627TO;43.76030564;11.25837811
0d449f8ac80385930f803952cf4dbb65;776fb72369304569b5e258ef66d70e1c;green_areas;areeverdi.985;FIRENZE;VIA FRANCESCO PAOLO MICHETTI;VIA FRANCESCO PAOLO MICHETTI;RT04801703013TO;43.78025237;11.20843762
0d7fdbce4113cd47a016f5a927889e85;ce88ad53076d41eabe8a994eab707c2e;green_areas;areeverdi.855;FIRENZE;VIA DELLE NAZIONI UNITE;VIA DELLE NAZIONI UNITE;RT04801702747TO;43.7625684;11.29265121
0d9c1e87f638a3982de160d16600af5e;ce195d58f74b41a08109d3cafbb6956e;green_areas;areeverdi.1166;FIRENZE;VIALE ALESSANDRO GUIDONI;VIALE ALESSANDRO GUIDONI;RT04801703704TO;43.79708505;11.22487178
0dc00bf397cc6f1dc8717b90bf504318;251a824358d046859d7eea9119f454d4;green_areas;areeverdi.4154;FIRENZE;VIUZZO DELLE CASE NUOVE;VIUZZO DELLE CASE NUOVE;RT04801703823TO;43.76615931;11.19770039
0dc5d71e26fcba797135459e59382025;466a0cdaf6894745b3d4e84237f3dc31;green_areas;areeverdi.982;FIRENZE;VIA DEGLI AGRIFOGLI;VIA DEGLI AGRIFOGLI;RT04801702390TO;43.7778783;11.21419003
0ddb81e838a240985a5ecd932ad891d1;64fe01604aa24631b970e277d519cd53;green_areas;areeverdi.4314;FIRENZE;VIA DELLE TORRI;VIUZZO DEL CROCIFISSO DELLE TORRI;RT04801707526TO;43.77632469;11.20419985
0df489e9c15fe85a3f23983c47c6c8a9;77451062df92489a812ce816a35b8fa1;green_areas;areeverdi.548;FIRENZE;PIAZZA GIOVANNI ROSADI;PIAZZA GIOVANNI ROSADI;RT04801706797TO;43.76761209;11.28804399
0e1d10b85cd2e4a6d0edbb3f7df6e57a;121a5ac2ff6342eab08f7270f1251d3b;green_areas;areeverdi.821;FIRENZE;VIALE GALILEO;VIALE GALILEO;RT04801703748TO;43.76202384;11.26399649
0e40f873ae26e51f106f17878e912e1d;ec2b5a8b86bd49a08a693c2df5849ba1;green_areas;areeverdi.6814;FIRENZE;VIA LOMBARDIA;VIA LOMBARDIA;RT04801703257TO;43.79252324;11.17673444
0e4ff19eee014f8f2900c037a72e8e9b;429b1b3e88dc42c1a1720d69ba5f7383;green_areas;areeverdi.1045;FIRENZE;VIALE GIUSEPPE POGGI;VIALE GIUSEPPE POGGI;RT04801703756TO;43.76308913;11.26295974
0edd444b04510fd29f78d1923eacf4fc;426931ae9d67475f9bad97537a8ed80b;green_areas;areeverdi.18;FIRENZE;PIAZZA DELLA LIBERTÀ;PIAZZA DELLA LIBERTA';RT04801701938TO;43.78399576;11.2611633
0f79d435431c4a12c5d1fc95e46c12c4;3a04a1e155d14937972546c3a278b10c;green_areas;areeverdi.4633;FIRENZE;VIA CARLO PISACANE;VIA CARLO PISACANE;RT04801702261TO;43.79245443;11.24588495
1004114975d66c66dee096ec51830b2a;3b5b4e659b9840b7894685afc51c4442;green_areas;areeverdi.5697;FIRENZE;VIA BISARNO;VIA DEL BISARNO;RT04801702459TO;43.76194355;11.30288533
1009c1d8b48516ca91080aea2cd429f6;4d9f23b3c1af4d938f5b68bfe036ebe1;green_areas;areeverdi.972;FIRENZE;VIA DELLE ORTENSIE;VIA DELLE ORTENSIE;RT04801702749TO;43.7777383;11.21807045
101e01fe1da7f527ef671bc93f32c4d6;205cc085a9b744aba8ceec30661acb55;green_areas;areeverdi.600;FIRENZE;VIALE MACHIAVELLI;VIALE NICCOLO MACHIAVELLI;RT04801703763TO;43.75584059;11.24989806
10a177dcdda629feb4b45562980a1cd2;1fd8c8321492469caef3ff1fa18a753c;green_areas;areeverdi.608;FIRENZE;VIA DEL BOBOLINO;VIA DEL BOBOLINO;RT04801702460TO;43.75847639;11.25001897
10b11258d1c47b93eb80a205e860f155;70ab9d5b060c4b39bbef3e13902a7b0a;green_areas;areeverdi.989;FIRENZE;VIA DELLA RONDINELLA;VIA DELLA RONDINELLA;RT04801702682TO;43.77371119;11.29563671
10d17c3cedb6d2040571194135bb0177;8c41f735b55d40ba859864034a4c32f8;green_areas;areeverdi.3994;FIRENZE;VIA ALLI - MACCARANI;VIA DELLA SALA;RT04801702685TO;43.79748945;11.17189762
115e239561b67fb84132fc7ba179b0b2;233f3a6db42f4722917a2dc2fe5f72b2;green_areas;areeverdi.5444;FIRENZE;VIA CORELLI ARCANGELO;VIA ARCANGELO CORELLI;RT04801702152TO;43.79021787;11.21704288
11692182dffd28a9b47c2ca426964d69;57c837eeacec4341843ea44371377aad;green_areas;areeverdi.1269;FIRENZE;VIA BERTINELLA;VIA BERTINELLA;RT04801706867TO;43.78074742;11.16816723
11831a3b8f7bef37d305fb38f26e076e;36e2df66a2224c01986269587829db35;green_areas;areeverdi.111;FIRENZE;VIA DONATO BRAMANTE;VIA DONATO BRAMANTE;RT04801702890TO;43.7768519;11.19623126
1225fd88f7617d9e67329106ca4c1bf4;53740a0e5e5c4ee4aa6eb9e891ef34d7;green_areas;areeverdi.77;FIRENZE;VIA DELLA SAGGINA;VIA DELLA SAGGINA;RT04801702684TO;43.79696442;11.18226455
12c802e7cff53cf269bc5e06e0247345;01fadffb3c0e4b34ae798f92b58e590f;green_areas;areeverdi.10093;FIRENZE;VIA DI ROCCA TEDALDA;VIA DI ROCCA TEDALDA;RT04801702829TO;43.76776996;11.31713106
12dda660de06d1c31673bb4d143b6e39;199c2e2f71ef469da7a9559fc7a8c899;green_areas;areeverdi.6801;FIRENZE;VIA AMBROGIO TRAVERSARI;VIA AMBROGIO TRAVERSARI;RT04801702105TO;43.75796636;11.28812828
12e1aea89ac99b8f8219855a5de9afbb;51c45d53a99e4320a25f93e846b1e2aa;green_areas;areeverdi.925;FIRENZE;VIALE DEI BAMBINI;VIALE DEI BAMBINI;RT04801703716TO;43.7773342;11.21871235
12fb5c39f9cfa46c8278f6b8f1d81745;8ef7a04633854c2683fc24ddf1eacb30;green_areas;areeverdi.1016;FIRENZE;VIA DI SAN ROMANO;VIA DI SAN ROMANO;RT04801702849TO;43.78294205;11.32138291
13385822a45f1164e9eef2cb82194141;91c1392a333041f09712222041b19b6c;green_areas;areeverdi.622;FIRENZE;VIA CAPO DI MONDO;VIA CAPO DI MONDO;RT04801702247TO;43.77421097;11.27761973
134f2205884e6ea5312d45601661d302;4cde543fa80940c6a480fec9a0da4f80;green_areas;areeverdi.910;FIRENZE;VIA ENRICO DE NICOLA;VIA ENRICO DE NICOLA;RT04801707986TO;43.76660898;11.29797777
13b88cea5869f176022bf7009f96d6ec;0e923d3642e6404692ee7fc18fa72eb1;green_areas;areeverdi.193;FIRENZE;VIA DEI BASSI;VIA DEI BASSI;RT04801702405TO;43.77891832;11.20073486
13c35335928bd37ce54573675ea3461b;4945287150bb4c928ce16566b9effcec;green_areas;areeverdi.6855;FIRENZE;VIA DI TERZOLLINA;VIA DI TERZOLLINA;RT04801702606TO;43.81914917;11.2556295
13d2d942750d875f99a7d275b80fae08;0bb4b69976d443c29e6e8be870e2a3bc;green_areas;areeverdi.962;FIRENZE;PIAZZA DELL'ISOLOTTO;PIAZZA DELL'ISOLOTTO;RT04801707383TO;43.77807813;11.21721456
140a93ef78a294eb4f022f0c41a885e8;47f01d62e24141e2a15fbc142b7b3bb9;green_areas;areeverdi.3763;FIRENZE;VIA BISARNO;VIA DEL BISARNO;RT04801702459TO;43.76191277;11.30279365
146835114321c3adab8433218f168727;409b25b63696445c9a3ba2a7e1db194c;green_areas;areeverdi.1003;FIRENZE;PIAZZA V FARDELLA DI TORREARSA;PIAZZA VINCENZO FARDELLA DI TORREARSA;RT04801702023TO;43.78287758;11.29192604
1482dc5946db67613d604fcb12973d79;d992bcf0bb574127a67bc6461684b311;green_areas;areeverdi.9313;FIRENZE;VIA DEI BASTIONI;VIA DEI BASTIONI;RT04801702407TO;43.76390958;11.26754687
148ac41a8d7ed9c2f521c1ededb8568a;dc149c5492e14b9a80d44cedb6e3b522;green_areas;areeverdi.10973;FIRENZE;VIA GHIBELLINA;VIA GHIBELLINA;RT04801703052TO;43.76909099;11.26867501
1490402b8957faeaa56c41884d008aaa;f491b37d259e45579e234d101315bfec;green_areas;areeverdi.5734;FIRENZE;VIA DI MANTIGNANO;VIA DEI POZZI DI MANTIGNANO;RT04801702439TO;43.7822191;11.17250786
14a873799718b771378df692d84dd1dc;0ac07ff8b2be496cbe93f807283e2d51;green_areas;areeverdi.1135;FIRENZE;VIA DELL'OLMATELLO;VIA DELL'OLMATELLO;RT04801702632TO;43.80011568;11.21296667
14ac246e7419f9dd880a12c7773e9e0a;d61d9da7268541579d94a5b0f6ccb531;green_areas;areeverdi.94;FIRENZE;VIA LIGURIA;VIA LIGURIA;RT04801703252TO;43.79236198;11.16758753
15055ae4b17ca184d990064061ae9e9c;437ccae887da486fb68b8897028dec2a;green_areas;areeverdi.6467;FIRENZE;LARGO PIETRO CAPEI;LARGO PIETRO CAPEI;RT04801707342TO;43.78483064;11.29092373
15060e2fed927931cafc5dd63c6076a5;ed113d3a146e4fa88fbbc3e79f7ab24c;green_areas;areeverdi.722;FIRENZE;VIUZZO DEI BRUNI;VIUZZO DEI BRUNI;RT04801707451TO;43.78944905;11.26664303
158d9eb1c83f2cedc6922ef6a9d0d284;764655cb4eee4e67908677110726df50;green_areas;areeverdi.953;FIRENZE;VIALE FRANCESCO TALENTI;VIALE FRANCESCO TALENTI;RT04801706138TO;43.7732681;11.21763045
15d2c249275c385e3efd2a3a1b805b9b;823db089cb4b48fd85288c4c2af84d76;green_areas;areeverdi.4109;FIRENZE;VIA GIOVANNI MARIA BUTTERI;VIA GIOVANNI MARIA BUTTERI;RT04801708023TO;43.76710621;11.2034838
15db5cd9bab6670ed3c9b0ab4bfccef1;ea5999eef9044c088f6c33f068392494;green_areas;areeverdi.1054;FIRENZE;VIALE ALEARDO ALEARDI;VIALE ALEARDO ALEARDI;RT04801703703TO;43.76953492;11.23463352
15e9c7701f900e23acdafa758edfb5b3;3a643b19a8ee4d2c8422868fa7d8e2dd;green_areas;areeverdi.1149;FIRENZE;VIALE ALESSANDRO GUIDONI;VIALE ALESSANDRO GUIDONI;RT04801703704TO;43.79708505;11.22487178
160642472e119223bb3060673bc9d126;e3ce527f22ec454b8b4a40ae5afcdd83;green_areas;areeverdi.189;FIRENZE;VIA SPOLETO;VIA SPOLETO;RT04801707264TO;43.78183385;11.19948401
16296ec66214dc1795ff102fb7cbf593;37b4e857aa164afcbcaceaee6877c003;green_areas;areeverdi.1099;FIRENZE;VIALE BELFIORE;VIALE BELFIORE;RT04801703709TO;43.78232969;11.24330746
16478fa4d5592e82e029eab260376ba6;328121147c1a4e07819711951b30bd75;green_areas;areeverdi.1015;FIRENZE;VIA SIMONE MOSCA;VIA SIMONE MOSCA;RT04801703600TO;43.78299361;11.31884433
167fd7e9e0e3be1dde14957bf0c57257;1cb4c4f315764d5e8203f7ea3ee52b8f;green_areas;areeverdi.3714;FIRENZE;VIALE DELL'AERONAUTICA;VIALE DELL'AERONAUTICA;RT04801703727TO;43.78554826;11.21338108
17247b34d6f7b9b0a6022a4c7d671ac0;a123709ff36748889bf832171ce78da8;green_areas;areeverdi.3715;FIRENZE;VIALE DEL TROTTO;VIALE DEL TROTTO;RT04801703726TO;43.78778899;11.20719949
175343ed07a7e3a35d893ec248dc387a;7d3f820fa09448bba4b9ac200a2ba821;green_areas;areeverdi.946;FIRENZE;VIA PIETRO DA CORTONA;VIA PIETRO DA CORTONA;RT04801703454TO;43.77261826;11.21693405
17a94257c893e04733b3d89105acc64f;7b9ba8b7459c4cc3b4abbe7678223693;green_areas;areeverdi.8597;FIRENZE;VIA VENETO;VIA VENETO;RT04801707275TO;43.79152516;11.17854908
17fd333fdf274310c662e1dbe726c79e;de2d8df367444fca9ebfded595233a52;green_areas;areeverdi.969;FIRENZE;VIA TORCICODA;VIA TORCICODA;RT04801703626TO;43.77663529;11.21645607
188c699bbda02effb08df9436db952f6;512fa43ef1894237bb87ae78d6588ef8;green_areas;areeverdi.6913;FIRENZE;VIA BASSA;VIA BASSA;RT04801706309TO;43.77211591;11.1766185
189830bee140814a15d288d31a1a6005;f858e1521cbd4b6cba6cfcabad4991a3;green_areas;areeverdi.617;FIRENZE;VIALE AUGUSTO RIGHI;VIALE AUGUSTO RIGHI;RT04801703708TO;43.78504808;11.2912036
18b520dc77fde1ce50212704b53167d6;e8be02e5ad864951bdcc239733fbe3d7;green_areas;areeverdi.944;FIRENZE;VIA ANDREA DI BONAIUTO;VIA ANDREA DI BONAIUTO;RT04801702115TO;43.76796762;11.21439007
192f539805277a6c655ca7a4a1f89213;ee22dc29528c497aa8f7d705d2f28da2;green_areas;areeverdi.957;FIRENZE;VIA VAGNETTI GIANNI;VIA GIANNI VAGNETTI;RT04801703066TO;43.78078443;11.21087455
193482739f952f0c80db4c1924cd95f9;99941f0897614d03823e2ee3c7c13588;green_areas;areeverdi.890;FIRENZE;VIUZZO DELLE LAME;VIUZZO DELLE LAME;RT04801703824TO;43.7587722;11.29618484
193a59026c464a07ff844670d49bb95b;0173bfced7084542b34398a7af0ebdc8;green_areas;areeverdi.8855;FIRENZE;PIAZZA CARDINALE ELIA DALLA COSTA;PIAZZA CARDINALE ELIA DALLA COSTA;RT04801707343TO;43.75857099;11.28495121
1a705a966e1c3b193a7d92d7f13b122f;e4040a0203e44e93a141b00fd88ec436;green_areas;areeverdi.5717;IMPRUNETA;VIA DI LANCIOLA;VIA DI LANCIOLA;RT04801708161TO;43.73760214;11.25296979
1ad88da535549739818b319f1c205931;3564bb1b218040a58785d30a52b75206;green_areas;areeverdi.6779;FIRENZE;VIALE DEI CIPRESSI;VIA DEI CIPRESSI;RT04801706262TO;43.76043745;11.24248242
1be7e5693add5079f2aa45e23ae5d72d;8116b18b65e145538728a4e44df70344;green_areas;areeverdi.1157;FIRENZE;VIA VAL D'OMBRONE;VIA VAL D'OMBRONE;RT04801703649TO;43.79439679;11.22067144
1c057a1d6c7502d46dcc52f4483e984c;e00d5e885e3d461281f59ab6b968b86f;green_areas;areeverdi.835;FIRENZE;VIA SCIPIONE AMMIRATO;VIA SCIPIONE AMMIRATO;RT04801703582TO;43.7702089;11.28019618
1c44f2b30a1d7770dcc6c432c5689108;db6eb36bc0864fd59e734f9f4cf80453;green_areas;areeverdi.6802;FIRENZE;VIA VILLAMAGNA;VIA DI VILLAMAGNA;RT04801702868TO;43.76396489;11.28972527
1ce38b7158fe88c699c68f37187b3f29;5d6b3a3fcf0442e0b2337e1acc68da22;green_areas;areeverdi.9694;FIRENZE;VIALE LODOVICO ARIOSTO;;;43.76971469;11.23984935
1cecd3c9133e4eca75ffb0d2ca291b7a;c914794f8c724c78b012804964cc4a2f;green_areas;areeverdi.158;FIRENZE;VIALE MICHELANGIOLO;VIALE MICHELANGIOLO;RT04801703762TO;43.75959592;11.27108577
1cf0c4c1c732d297328d13af6189d8ee;40004da72c8944ef9c9b7f1eb6a6db52;green_areas;areeverdi.1097;FIRENZE;VIALE SPARTACO LAVAGNINI;VIALE SPARTACO LAVAGNINI;RT04801703772TO;43.783901;11.26093131
1d5fa79932caad68daf95b72d02d4db1;972687556b214413a6f7466ae2806e07;green_areas;areeverdi.3751;FIRENZE;VIA VILLAMAGNA;VIA DI VILLAMAGNA;RT04801702868TO;43.76146232;11.30711501
1d689bc6cb6d84fc556ea3f6e993f18e;7c7fce53a56246ebbd659812a6bf7118;green_areas;areeverdi.9975;FIRENZE;VIALE DON GIOVANNI MINZONI;VIALE DON GIOVANNI MINZONI;RT04801703732TO;43.78597674;11.26786277
1d8f907eb4105644a2094d63e8e1af71;16a3a338cfcb45969ad167b6a320b596;green_areas;areeverdi.6839;FIRENZE;VIA PISTOIESE;VIA PISTOIESE;RT04801703472TO;43.79328464;11.18677501
1e00c39e80931a538f0b2e64419fb561;6985ca6f22ce4e1da413460b06506116;green_areas;areeverdi.1076;FIRENZE;VIA PALAZZUOLO;VIA PALAZZUOLO;RT04801703418TO;43.77359269;11.24616377
1e5453de1d51616b3c190ced5c5a4b7b;3a190be5f47d4a3abc0d772d8eef9120;green_areas;areeverdi.2881;FIRENZE;VIA TAGLIAMENTO;VIA TAGLIAMENTO;RT04801703617TO;43.75016354;11.30579493
1f1bd51c4c1380ddbba03f12f2c52a7a;049ab08d7aa84c8793fc89ef6616b081;green_areas;areeverdi.1005;FIRENZE;VIA DEL GUARLONE;VIA DEL GUARLONE;RT04801702524TO;43.77122054;11.31256325
1f355f5269a11ad0db3b3827fbc80b28;2fcd8bd8fa3b4b1c9e1e69fd0eba3bf1;green_areas;areeverdi.2887;FIRENZE;VIA DEL PERUGINO;VIA DEL PERUGINO;RT04801708108TO;43.77702774;11.18785873
